source,target,weight,relationship
Guinea Guinea-Bissau,Malaysia,1,CO_OCCURS_WITH
Guinea Guinea-Bissau,Maldives Mali,1,CO_OCCURS_WITH
Guinea Guinea-Bissau,Mauritania,1,CO_OCCURS_WITH
Guinea Guinea-Bissau,Mexico,1,CO_OCCURS_WITH
Guinea Guinea-Bissau,Micronesia Moldova,1,CO_OCCURS_WITH
Guinea Guinea-Bissau,Monaco,1,CO_OCCURS_WITH
Guinea Guinea-Bissau,Mongolia,1,CO_OCCURS_WITH
Guinea Guinea-Bissau,North Korea,1,CO_OCCURS_WITH
Guinea Guinea-Bissau,South Korea,1,CO_OCCURS_WITH
Haiti,Honduras Hungary,1,CO_OCCURS_WITH
Haiti,Iceland,1,CO_OCCURS_WITH
Haiti,India,1,CO_OCCURS_WITH
Haiti,Indonesia,1,CO_OCCURS_WITH
Haiti,Iran,1,CO_OCCURS_WITH
Guinea Guinea-Bissau,Liberia,1,CO_OCCURS_WITH
Guinea Guinea-Bissau,Lebanon,1,CO_OCCURS_WITH
Ecuador,El Salvador Equatorial,1,CO_OCCURS_WITH
Guinea Guinea-Bissau,Latvia,1,CO_OCCURS_WITH
Guinea Guinea-Bissau,Haiti,1,CO_OCCURS_WITH
Guinea Guinea-Bissau,Honduras Hungary,1,CO_OCCURS_WITH
Guinea Guinea-Bissau,Iceland,1,CO_OCCURS_WITH
Guinea Guinea-Bissau,India,1,CO_OCCURS_WITH
GHG,The International Sustainability Standards Board,1,CO_OCCURS_WITH
Guinea Guinea-Bissau,Iran,1,CO_OCCURS_WITH
Guinea Guinea-Bissau,Iraq,1,CO_OCCURS_WITH
Guinea Guinea-Bissau,Ireland,1,CO_OCCURS_WITH
Guinea Guinea-Bissau,Israel,1,CO_OCCURS_WITH
Guinea Guinea-Bissau,Italy,1,CO_OCCURS_WITH
Guinea Guinea-Bissau,Jamaica,1,CO_OCCURS_WITH
Guinea Guinea-Bissau,Japan,1,CO_OCCURS_WITH
Guinea Guinea-Bissau,Jordan,1,CO_OCCURS_WITH
Guinea Guinea-Bissau,Kazakhstan,1,CO_OCCURS_WITH
Guinea Guinea-Bissau,Kenya,1,CO_OCCURS_WITH
Guinea Guinea-Bissau,Kiribati,1,CO_OCCURS_WITH
Guinea Guinea-Bissau,Kuwait,1,CO_OCCURS_WITH
Guinea Guinea-Bissau,Kyrgyzstan,1,CO_OCCURS_WITH
Guinea Guinea-Bissau,Laos,1,CO_OCCURS_WITH
Haiti,Iraq,1,CO_OCCURS_WITH
Haiti,Ireland,1,CO_OCCURS_WITH
Haiti,Israel,1,CO_OCCURS_WITH
Haiti,Italy,1,CO_OCCURS_WITH
Haiti,Micronesia Moldova,1,CO_OCCURS_WITH
Haiti,Monaco,1,CO_OCCURS_WITH
Haiti,Mongolia,1,CO_OCCURS_WITH
Haiti,North Korea,1,CO_OCCURS_WITH
Haiti,South Korea,1,CO_OCCURS_WITH
Honduras Hungary,Iceland,1,CO_OCCURS_WITH
Honduras Hungary,India,1,CO_OCCURS_WITH
Honduras Hungary,Indonesia,1,CO_OCCURS_WITH
Honduras Hungary,Iran,1,CO_OCCURS_WITH
Honduras Hungary,Iraq,1,CO_OCCURS_WITH
Honduras Hungary,Ireland,1,CO_OCCURS_WITH
Honduras Hungary,Israel,1,CO_OCCURS_WITH
Honduras Hungary,Italy,1,CO_OCCURS_WITH
Honduras Hungary,Jamaica,1,CO_OCCURS_WITH
Honduras Hungary,Japan,1,CO_OCCURS_WITH
Honduras Hungary,Jordan,1,CO_OCCURS_WITH
Honduras Hungary,Kazakhstan,1,CO_OCCURS_WITH
Honduras Hungary,Kenya,1,CO_OCCURS_WITH
Honduras Hungary,Kiribati,1,CO_OCCURS_WITH
Haiti,Mexico,1,CO_OCCURS_WITH
Haiti,Mauritania,1,CO_OCCURS_WITH
Haiti,Maldives Mali,1,CO_OCCURS_WITH
Haiti,Laos,1,CO_OCCURS_WITH
Haiti,Jamaica,1,CO_OCCURS_WITH
Haiti,Japan,1,CO_OCCURS_WITH
Haiti,Jordan,1,CO_OCCURS_WITH
Haiti,Kazakhstan,1,CO_OCCURS_WITH
Haiti,Kenya,1,CO_OCCURS_WITH
Haiti,Kiribati,1,CO_OCCURS_WITH
Haiti,Kuwait,1,CO_OCCURS_WITH
Haiti,Kyrgyzstan,1,CO_OCCURS_WITH
Haiti,Latvia,1,CO_OCCURS_WITH
Haiti,Malaysia,1,CO_OCCURS_WITH
Haiti,Lebanon,1,CO_OCCURS_WITH
Haiti,Lesotho,1,CO_OCCURS_WITH
Haiti,Liberia,1,CO_OCCURS_WITH
Haiti,Libya,1,CO_OCCURS_WITH
Haiti,Liechtenstein,1,CO_OCCURS_WITH
Haiti,Lithuania,1,CO_OCCURS_WITH
Haiti,Luxembourg,1,CO_OCCURS_WITH
Haiti,Madagascar Malawi,1,CO_OCCURS_WITH
Guatemala,South Korea,1,CO_OCCURS_WITH
Guatemala,North Korea,1,CO_OCCURS_WITH
Guatemala,Mongolia,1,CO_OCCURS_WITH
France,Gambia,1,CO_OCCURS_WITH
El Salvador Equatorial,Georgia Germany,1,CO_OCCURS_WITH
El Salvador Equatorial,Ghana Greece,1,CO_OCCURS_WITH
El Salvador Equatorial,Grenada,1,CO_OCCURS_WITH
Ethiopia European Union,Fiji,1,CO_OCCURS_WITH
Ethiopia European Union,Finland,1,CO_OCCURS_WITH
Ethiopia European Union,France,1,CO_OCCURS_WITH
Ethiopia European Union,Gambia,1,CO_OCCURS_WITH
Ethiopia European Union,Georgia Germany,1,CO_OCCURS_WITH
Ethiopia European Union,Ghana Greece,1,CO_OCCURS_WITH
Ethiopia European Union,Grenada,1,CO_OCCURS_WITH
Fiji,Finland,1,CO_OCCURS_WITH
Fiji,France,1,CO_OCCURS_WITH
Fiji,Gambia,1,CO_OCCURS_WITH
Fiji,Georgia Germany,1,CO_OCCURS_WITH
Fiji,Ghana Greece,1,CO_OCCURS_WITH
Fiji,Grenada,1,CO_OCCURS_WITH
Finland,Gambia,1,CO_OCCURS_WITH
Finland,Georgia Germany,1,CO_OCCURS_WITH
Finland,Ghana Greece,1,CO_OCCURS_WITH
El Salvador Equatorial,Gambia,1,CO_OCCURS_WITH
El Salvador Equatorial,France,1,CO_OCCURS_WITH
El Salvador Equatorial,Finland,1,CO_OCCURS_WITH
Egypt,El Salvador Equatorial,1,CO_OCCURS_WITH
Ecuador,Ethiopia European Union,1,CO_OCCURS_WITH
Ecuador,Fiji,1,CO_OCCURS_WITH
Ecuador,Finland,1,CO_OCCURS_WITH
Ecuador,France,1,CO_OCCURS_WITH
Ecuador,Gambia,1,CO_OCCURS_WITH
Ecuador,Georgia Germany,1,CO_OCCURS_WITH
Ecuador,Ghana Greece,1,CO_OCCURS_WITH
Ecuador,Grenada,1,CO_OCCURS_WITH
Egypt,Ethiopia European Union,1,CO_OCCURS_WITH
El Salvador Equatorial,Fiji,1,CO_OCCURS_WITH
Egypt,Fiji,1,CO_OCCURS_WITH
Egypt,Finland,1,CO_OCCURS_WITH
Egypt,France,1,CO_OCCURS_WITH
Egypt,Gambia,1,CO_OCCURS_WITH
Egypt,Georgia Germany,1,CO_OCCURS_WITH
Egypt,Ghana Greece,1,CO_OCCURS_WITH
Egypt,Grenada,1,CO_OCCURS_WITH
El Salvador Equatorial,Ethiopia European Union,1,CO_OCCURS_WITH
Finland,Grenada,1,CO_OCCURS_WITH
France,Georgia Germany,1,CO_OCCURS_WITH
Guatemala,Monaco,1,CO_OCCURS_WITH
France,Ghana Greece,1,CO_OCCURS_WITH
Guatemala,Kenya,1,CO_OCCURS_WITH
Guatemala,Kiribati,1,CO_OCCURS_WITH
Guatemala,Kuwait,1,CO_OCCURS_WITH
Guatemala,Kyrgyzstan,1,CO_OCCURS_WITH
Guatemala,Laos,1,CO_OCCURS_WITH
Guatemala,Latvia,1,CO_OCCURS_WITH
Guatemala,Lebanon,1,CO_OCCURS_WITH
Guatemala,Lesotho,1,CO_OCCURS_WITH
Guatemala,Liberia,1,CO_OCCURS_WITH
Guatemala,Libya,1,CO_OCCURS_WITH
Guatemala,Liechtenstein,1,CO_OCCURS_WITH
Guatemala,Lithuania,1,CO_OCCURS_WITH
Guatemala,Luxembourg,1,CO_OCCURS_WITH
Guatemala,Madagascar Malawi,1,CO_OCCURS_WITH
Guatemala,Malaysia,1,CO_OCCURS_WITH
Guatemala,Maldives Mali,1,CO_OCCURS_WITH
Guatemala,Mauritania,1,CO_OCCURS_WITH
Guatemala,Mexico,1,CO_OCCURS_WITH
Guatemala,Micronesia Moldova,1,CO_OCCURS_WITH
Guatemala,Kazakhstan,1,CO_OCCURS_WITH
Guatemala,Jordan,1,CO_OCCURS_WITH
Guatemala,Japan,1,CO_OCCURS_WITH
Guatemala,Haiti,1,CO_OCCURS_WITH
France,Grenada,1,CO_OCCURS_WITH
Gambia,Georgia Germany,1,CO_OCCURS_WITH
Gambia,Ghana Greece,1,CO_OCCURS_WITH
Gambia,Grenada,1,CO_OCCURS_WITH
Georgia Germany,Ghana Greece,1,CO_OCCURS_WITH
Georgia Germany,Grenada,1,CO_OCCURS_WITH
Ghana Greece,Grenada,1,CO_OCCURS_WITH
Guatemala,Guinea Guinea-Bissau,1,CO_OCCURS_WITH
Guatemala,Honduras Hungary,1,CO_OCCURS_WITH
Guatemala,Jamaica,1,CO_OCCURS_WITH
Guatemala,Iceland,1,CO_OCCURS_WITH
Guatemala,India,1,CO_OCCURS_WITH
Guatemala,Indonesia,1,CO_OCCURS_WITH
Guatemala,Iran,1,CO_OCCURS_WITH
Guatemala,Iraq,1,CO_OCCURS_WITH
Guatemala,Ireland,1,CO_OCCURS_WITH
Guatemala,Israel,1,CO_OCCURS_WITH
Guatemala,Italy,1,CO_OCCURS_WITH
Australia,Cambodia,1,CO_OCCURS_WITH
Australia,Brunei,1,CO_OCCURS_WITH
EIT,Hungary,1,CO_OCCURS_WITH
Finland,Germany,1,CO_OCCURS_WITH
Finland,Hungary,1,CO_OCCURS_WITH
Finland,Iceland,1,CO_OCCURS_WITH
Finland,Ireland,1,CO_OCCURS_WITH
Finland,Italy,1,CO_OCCURS_WITH
Finland,Japan,1,CO_OCCURS_WITH
Finland,Latvia,1,CO_OCCURS_WITH
Finland,Liechtenstein,1,CO_OCCURS_WITH
Finland,Lithuania,1,CO_OCCURS_WITH
Finland,Luxembourg,1,CO_OCCURS_WITH
Finland,Netherlands,1,CO_OCCURS_WITH
Finland,New Zealand,1,CO_OCCURS_WITH
Finland,Norway,1,CO_OCCURS_WITH
Finland,Poland,1,CO_OCCURS_WITH
France,Greece,1,CO_OCCURS_WITH
France,Hungary,1,CO_OCCURS_WITH
France,Iceland,1,CO_OCCURS_WITH
France,Ireland,1,CO_OCCURS_WITH
France,Latvia,1,CO_OCCURS_WITH
France,Liechtenstein,1,CO_OCCURS_WITH
Finland,Greece,1,CO_OCCURS_WITH
Estonia,Norway,1,CO_OCCURS_WITH
Denmark,Greece,1,CO_OCCURS_WITH
Estonia,New Zealand,1,CO_OCCURS_WITH
Denmark,Ireland,1,CO_OCCURS_WITH
Denmark,Italy,1,CO_OCCURS_WITH
Denmark,Latvia,1,CO_OCCURS_WITH
Denmark,Liechtenstein,1,CO_OCCURS_WITH
Denmark,Lithuania,1,CO_OCCURS_WITH
Denmark,Netherlands,1,CO_OCCURS_WITH
Denmark,New Zealand,1,CO_OCCURS_WITH
Denmark,Poland,1,CO_OCCURS_WITH
Estonia,Finland,1,CO_OCCURS_WITH
Estonia,France,1,CO_OCCURS_WITH
Estonia,Germany,1,CO_OCCURS_WITH
Estonia,Greece,1,CO_OCCURS_WITH
Estonia,Iceland,1,CO_OCCURS_WITH
Estonia,Ireland,1,CO_OCCURS_WITH
Estonia,Italy,1,CO_OCCURS_WITH
Estonia,Japan,1,CO_OCCURS_WITH
Estonia,Liechtenstein,1,CO_OCCURS_WITH
Estonia,Luxembourg,1,CO_OCCURS_WITH
Estonia,Netherlands,1,CO_OCCURS_WITH
France,Lithuania,1,CO_OCCURS_WITH
France,Luxembourg,1,CO_OCCURS_WITH
France,Netherlands,1,CO_OCCURS_WITH
France,New Zealand,1,CO_OCCURS_WITH
Greece,Luxembourg,1,CO_OCCURS_WITH
Greece,Netherlands,1,CO_OCCURS_WITH
Greece,New Zealand,1,CO_OCCURS_WITH
Greece,Norway,1,CO_OCCURS_WITH
Greece,Poland,1,CO_OCCURS_WITH
Hungary,Iceland,1,CO_OCCURS_WITH
Hungary,Ireland,1,CO_OCCURS_WITH
Hungary,Italy,1,CO_OCCURS_WITH
Hungary,Japan,1,CO_OCCURS_WITH
Hungary,Liechtenstein,1,CO_OCCURS_WITH
Hungary,Luxembourg,1,CO_OCCURS_WITH
Hungary,Netherlands,1,CO_OCCURS_WITH
Hungary,New Zealand,1,CO_OCCURS_WITH
Hungary,Norway,1,CO_OCCURS_WITH
Iceland,Netherlands,1,CO_OCCURS_WITH
Iceland,New Zealand,1,CO_OCCURS_WITH
Iceland,Poland,1,CO_OCCURS_WITH
Ireland,Netherlands,1,CO_OCCURS_WITH
Ireland,New Zealand,1,CO_OCCURS_WITH
Greece,Lithuania,1,CO_OCCURS_WITH
Greece,Liechtenstein,1,CO_OCCURS_WITH
Greece,Latvia,1,CO_OCCURS_WITH
Germany,Lithuania,1,CO_OCCURS_WITH
France,Norway,1,CO_OCCURS_WITH
France,Poland,1,CO_OCCURS_WITH
Germany,Greece,1,CO_OCCURS_WITH
Germany,Hungary,1,CO_OCCURS_WITH
Germany,Iceland,1,CO_OCCURS_WITH
Germany,Ireland,1,CO_OCCURS_WITH
Germany,Latvia,1,CO_OCCURS_WITH
Germany,Liechtenstein,1,CO_OCCURS_WITH
Germany,Luxembourg,1,CO_OCCURS_WITH
Greece,Japan,1,CO_OCCURS_WITH
Germany,Netherlands,1,CO_OCCURS_WITH
Germany,New Zealand,1,CO_OCCURS_WITH
Germany,Norway,1,CO_OCCURS_WITH
Germany,Poland,1,CO_OCCURS_WITH
Greece,Hungary,1,CO_OCCURS_WITH
Greece,Iceland,1,CO_OCCURS_WITH
Greece,Ireland,1,CO_OCCURS_WITH
Greece,Italy,1,CO_OCCURS_WITH
Denmark,Hungary,1,CO_OCCURS_WITH
Denmark,Germany,1,CO_OCCURS_WITH
Australia,Brazil,1,CO_OCCURS_WITH
Latvia,OECD,1,CO_OCCURS_WITH
Latvia,Russia,1,CO_OCCURS_WITH
Latvia,Slovakia,1,CO_OCCURS_WITH
Latvia,Slovenia,1,CO_OCCURS_WITH
Latvia,Ukraine,1,CO_OCCURS_WITH
Lithuania,OECD,1,CO_OCCURS_WITH
Lithuania,Romania,1,CO_OCCURS_WITH
Lithuania,Russia,1,CO_OCCURS_WITH
Lithuania,Slovakia,1,CO_OCCURS_WITH
Lithuania,Slovenia,1,CO_OCCURS_WITH
Lithuania,Ukraine,1,CO_OCCURS_WITH
OECD,Poland,1,CO_OCCURS_WITH
OECD,Romania,1,CO_OCCURS_WITH
OECD,Russia,1,CO_OCCURS_WITH
OECD,Slovakia,1,CO_OCCURS_WITH
OECD,Slovenia,1,CO_OCCURS_WITH
OECD,Ukraine,1,CO_OCCURS_WITH
Poland,Slovenia,1,CO_OCCURS_WITH
Poland,Ukraine,1,CO_OCCURS_WITH
Russia,Slovenia,1,CO_OCCURS_WITH
Latvia,Romania,1,CO_OCCURS_WITH
Hungary,Ukraine,1,CO_OCCURS_WITH
Denmark,France,1,CO_OCCURS_WITH
Hungary,Slovenia,1,CO_OCCURS_WITH
EIT,Latvia,1,CO_OCCURS_WITH
EIT,Lithuania,1,CO_OCCURS_WITH
EIT,OECD,1,CO_OCCURS_WITH
EIT,Poland,1,CO_OCCURS_WITH
EIT,Romania,1,CO_OCCURS_WITH
EIT,Russia,1,CO_OCCURS_WITH
EIT,Slovakia,1,CO_OCCURS_WITH
EIT,Slovenia,1,CO_OCCURS_WITH
EIT,Ukraine,1,CO_OCCURS_WITH
Estonia,OECD,1,CO_OCCURS_WITH
Estonia,Romania,1,CO_OCCURS_WITH
Estonia,Russia,1,CO_OCCURS_WITH
Estonia,Slovakia,1,CO_OCCURS_WITH
Estonia,Slovenia,1,CO_OCCURS_WITH
Estonia,Ukraine,1,CO_OCCURS_WITH
Hungary,OECD,1,CO_OCCURS_WITH
Hungary,Romania,1,CO_OCCURS_WITH
Hungary,Russia,1,CO_OCCURS_WITH
Hungary,Slovakia,1,CO_OCCURS_WITH
Kyoto,OECD,1,CO_OCCURS_WITH
IET,International Emissions Trading,1,CO_OCCURS_WITH
IET,The Green Investment Scheme,1,CO_OCCURS_WITH
International Emissions Trading,The Green Investment Scheme,1,CO_OCCURS_WITH
Australia,Belgium,1,CO_OCCURS_WITH
Australia,Croatia,1,CO_OCCURS_WITH
Australia,Czech Republic,1,CO_OCCURS_WITH
Austria,Belarus,1,CO_OCCURS_WITH
Austria,Belgium,1,CO_OCCURS_WITH
Austria,Bulgaria,1,CO_OCCURS_WITH
Austria,Canada,1,CO_OCCURS_WITH
Austria,Croatia,1,CO_OCCURS_WITH
Austria,Czech Republic,1,CO_OCCURS_WITH
Belarus,Belgium,1,CO_OCCURS_WITH
Belarus,Canada,1,CO_OCCURS_WITH
Belgium,Bulgaria,1,CO_OCCURS_WITH
Belgium,Canada,1,CO_OCCURS_WITH
Belgium,Croatia,1,CO_OCCURS_WITH
Belgium,Czech Republic,1,CO_OCCURS_WITH
Canada,Croatia,1,CO_OCCURS_WITH
Canada,Czech Republic,1,CO_OCCURS_WITH
Denmark,Estonia,1,CO_OCCURS_WITH
Denmark,Finland,1,CO_OCCURS_WITH
Australia,Austria,1,CO_OCCURS_WITH
Annex I Party,Kazakhstan,1,CO_OCCURS_WITH
Annex,the Clean Development Mechanism,1,CO_OCCURS_WITH
Japan,Japanese,1,CO_OCCURS_WITH
AAU,Latvia,1,CO_OCCURS_WITH
AAU,World Bank,1,CO_OCCURS_WITH
Latvia,World Bank,1,CO_OCCURS_WITH
AAU,Estonia,1,CO_OCCURS_WITH
AAU,Poland,1,CO_OCCURS_WITH
AAU,the Czech Republic,1,CO_OCCURS_WITH
Estonia,the Czech Republic,1,CO_OCCURS_WITH
Poland,the Czech Republic,1,CO_OCCURS_WITH
CDM,Kyoto,1,CO_OCCURS_WITH
Kyoto,the European Community,1,CO_OCCURS_WITH
Carbon Trust,Joint Implementation (JI,1,CO_OCCURS_WITH
New Member States,Russia,1,CO_OCCURS_WITH
New Member States,Ukraine,1,CO_OCCURS_WITH
Rio de Janeiro,the United Nations Framework Convention on Climate Change,1,CO_OCCURS_WITH
European,GHG,1,CO_OCCURS_WITH
European,Kyoto,1,CO_OCCURS_WITH
European,the European Community,1,CO_OCCURS_WITH
GHG,the European Community,1,CO_OCCURS_WITH
Ireland,Norway,1,CO_OCCURS_WITH
Ireland,Poland,1,CO_OCCURS_WITH
Italy,Netherlands,1,CO_OCCURS_WITH
St. Lucia,Switzerland,1,CO_OCCURS_WITH
Switzerland,UNFCCC,1,CO_OCCURS_WITH
Afghanistan,Albania,1,CO_OCCURS_WITH
Afghanistan,Argentina,1,CO_OCCURS_WITH
Afghanistan,Australia,1,CO_OCCURS_WITH
Afghanistan,Austria Azerbaijan,1,CO_OCCURS_WITH
Afghanistan,Bahamas,1,CO_OCCURS_WITH
Afghanistan,Barbuda,1,CO_OCCURS_WITH
Afghanistan,Benin,1,CO_OCCURS_WITH
Afghanistan,Bhutan,1,CO_OCCURS_WITH
Afghanistan,Bosnia,1,CO_OCCURS_WITH
Afghanistan,Botswana,1,CO_OCCURS_WITH
Afghanistan,Brazil,1,CO_OCCURS_WITH
Afghanistan,Brunei,1,CO_OCCURS_WITH
Afghanistan,Bulgaria,1,CO_OCCURS_WITH
Afghanistan,Burkina,1,CO_OCCURS_WITH
Afghanistan,Cambodia,1,CO_OCCURS_WITH
Afghanistan,Canada,1,CO_OCCURS_WITH
Afghanistan,Central African,1,CO_OCCURS_WITH
Afghanistan,Herzegovina,1,CO_OCCURS_WITH
St. Lucia,UNFCCC,1,CO_OCCURS_WITH
Samoa,UNFCCC,1,CO_OCCURS_WITH
Italy,New Zealand,1,CO_OCCURS_WITH
Samoa,Switzerland,1,CO_OCCURS_WITH
Antigua,Samoa,1,CO_OCCURS_WITH
Antigua,St. Lucia,1,CO_OCCURS_WITH
Antigua,Switzerland,1,CO_OCCURS_WITH
Antigua,UNFCCC,1,CO_OCCURS_WITH
Argentina,Maldives,1,CO_OCCURS_WITH
Argentina,Samoa,1,CO_OCCURS_WITH
Argentina,St. Lucia,1,CO_OCCURS_WITH
Argentina,Switzerland,1,CO_OCCURS_WITH
Argentina,UNFCCC,1,CO_OCCURS_WITH
Barbuda,Maldives,1,CO_OCCURS_WITH
Barbuda,Samoa,1,CO_OCCURS_WITH
Barbuda,St. Lucia,1,CO_OCCURS_WITH
Barbuda,Switzerland,1,CO_OCCURS_WITH
Barbuda,UNFCCC,1,CO_OCCURS_WITH
Maldives,Samoa,1,CO_OCCURS_WITH
Maldives,St. Lucia,1,CO_OCCURS_WITH
Maldives,Switzerland,1,CO_OCCURS_WITH
Maldives,UNFCCC,1,CO_OCCURS_WITH
Samoa,St. Lucia,1,CO_OCCURS_WITH
Afghanistan,Myanmar,1,CO_OCCURS_WITH
Afghanistan,the Congo Republic,1,CO_OCCURS_WITH
Albania,Argentina,1,CO_OCCURS_WITH
Albania,Australia,1,CO_OCCURS_WITH
Argentina,Bosnia,1,CO_OCCURS_WITH
Argentina,Botswana,1,CO_OCCURS_WITH
Argentina,Brazil,1,CO_OCCURS_WITH
Argentina,Brunei,1,CO_OCCURS_WITH
Argentina,Bulgaria,1,CO_OCCURS_WITH
Argentina,Burkina,1,CO_OCCURS_WITH
Argentina,Cambodia,1,CO_OCCURS_WITH
Argentina,Canada,1,CO_OCCURS_WITH
Argentina,Central African,1,CO_OCCURS_WITH
Argentina,Herzegovina,1,CO_OCCURS_WITH
Argentina,Myanmar,1,CO_OCCURS_WITH
Argentina,the Congo Republic,1,CO_OCCURS_WITH
Australia,Austria Azerbaijan,1,CO_OCCURS_WITH
Australia,Bahamas,1,CO_OCCURS_WITH
Australia,Barbuda,1,CO_OCCURS_WITH
Australia,Benin,1,CO_OCCURS_WITH
Australia,Bhutan,1,CO_OCCURS_WITH
Australia,Bosnia,1,CO_OCCURS_WITH
Australia,Botswana,1,CO_OCCURS_WITH
Argentina,Bhutan,1,CO_OCCURS_WITH
Argentina,Benin,1,CO_OCCURS_WITH
Argentina,Bahamas,1,CO_OCCURS_WITH
Albania,Brunei,1,CO_OCCURS_WITH
Albania,Austria Azerbaijan,1,CO_OCCURS_WITH
Albania,Bahamas,1,CO_OCCURS_WITH
Albania,Barbuda,1,CO_OCCURS_WITH
Albania,Benin,1,CO_OCCURS_WITH
Albania,Bhutan,1,CO_OCCURS_WITH
Albania,Bosnia,1,CO_OCCURS_WITH
Albania,Botswana,1,CO_OCCURS_WITH
Albania,Brazil,1,CO_OCCURS_WITH
Albania,Bulgaria,1,CO_OCCURS_WITH
Argentina,Austria Azerbaijan,1,CO_OCCURS_WITH
Albania,Burkina,1,CO_OCCURS_WITH
Albania,Cambodia,1,CO_OCCURS_WITH
Albania,Canada,1,CO_OCCURS_WITH
Albania,Central African,1,CO_OCCURS_WITH
Albania,Herzegovina,1,CO_OCCURS_WITH
Albania,Myanmar,1,CO_OCCURS_WITH
Albania,the Congo Republic,1,CO_OCCURS_WITH
Argentina,Australia,1,CO_OCCURS_WITH
Antigua,Maldives,1,CO_OCCURS_WITH
Antigua,Barbuda,1,CO_OCCURS_WITH
Antigua,Argentina,1,CO_OCCURS_WITH
Sweden,Ukraine,1,CO_OCCURS_WITH
Romania,United Kingdom,1,CO_OCCURS_WITH
Romania,United States of America,1,CO_OCCURS_WITH
Russian Federation,Slovakia,1,CO_OCCURS_WITH
Russian Federation,Slovenia,1,CO_OCCURS_WITH
Russian Federation,Spain,1,CO_OCCURS_WITH
Russian Federation,Sweden,1,CO_OCCURS_WITH
Russian Federation,Switzerland,1,CO_OCCURS_WITH
Russian Federation,Ukraine,1,CO_OCCURS_WITH
Russian Federation,United Kingdom,1,CO_OCCURS_WITH
Russian Federation,United States of America,1,CO_OCCURS_WITH
Slovakia,United Kingdom,1,CO_OCCURS_WITH
Slovakia,United States of America,1,CO_OCCURS_WITH
Slovenia,Spain,1,CO_OCCURS_WITH
Slovenia,Sweden,1,CO_OCCURS_WITH
Slovenia,Switzerland,1,CO_OCCURS_WITH
Slovenia,United Kingdom,1,CO_OCCURS_WITH
Slovenia,United States of America,1,CO_OCCURS_WITH
Spain,Ukraine,1,CO_OCCURS_WITH
Spain,United Kingdom,1,CO_OCCURS_WITH
Romania,Russian Federation,1,CO_OCCURS_WITH
Portugal,United States of America,1,CO_OCCURS_WITH
Portugal,United Kingdom,1,CO_OCCURS_WITH
Liechtenstein,New Zealand,1,CO_OCCURS_WITH
Italy,Norway,1,CO_OCCURS_WITH
Italy,Poland,1,CO_OCCURS_WITH
Japan,Netherlands,1,CO_OCCURS_WITH
Japan,Poland,1,CO_OCCURS_WITH
Latvia,Netherlands,1,CO_OCCURS_WITH
Latvia,New Zealand,1,CO_OCCURS_WITH
Latvia,Norway,1,CO_OCCURS_WITH
Liechtenstein,Netherlands,1,CO_OCCURS_WITH
Liechtenstein,Poland,1,CO_OCCURS_WITH
Portugal,Ukraine,1,CO_OCCURS_WITH
Lithuania,Netherlands,1,CO_OCCURS_WITH
Lithuania,New Zealand,1,CO_OCCURS_WITH
Lithuania,Norway,1,CO_OCCURS_WITH
Luxembourg,Netherlands,1,CO_OCCURS_WITH
Luxembourg,New Zealand,1,CO_OCCURS_WITH
Luxembourg,Poland,1,CO_OCCURS_WITH
Portugal,Russian Federation,1,CO_OCCURS_WITH
Portugal,Slovenia,1,CO_OCCURS_WITH
Spain,United States of America,1,CO_OCCURS_WITH
Sweden,United Kingdom,1,CO_OCCURS_WITH
Methane,Perfluorocarbons,1,CO_OCCURS_WITH
Sweden,United States of America,1,CO_OCCURS_WITH
UNFCCC,the Hague,1,CO_OCCURS_WITH
UNFCCC,the United States,1,CO_OCCURS_WITH
the European Union,the Hague,1,CO_OCCURS_WITH
the European Union,the United States,1,CO_OCCURS_WITH
the Hague,the United States,1,CO_OCCURS_WITH
Russia,the European Union,1,CO_OCCURS_WITH
COP7,Marrakesh,1,CO_OCCURS_WITH
Montreal,UNFCCC,1,CO_OCCURS_WITH
Bali,Contact Group,1,CO_OCCURS_WITH
Bali,Iceland,1,CO_OCCURS_WITH
Bali,below § Increase,1,CO_OCCURS_WITH
Bali,the European Union,1,CO_OCCURS_WITH
Contact Group,Iceland,1,CO_OCCURS_WITH
Contact Group,below § Increase,1,CO_OCCURS_WITH
Contact Group,the European Union,1,CO_OCCURS_WITH
Iceland,below § Increase,1,CO_OCCURS_WITH
below § Increase,the European Union,1,CO_OCCURS_WITH
Hydroflurocarbons,Methane,1,CO_OCCURS_WITH
Hydroflurocarbons,Perfluorocarbons,1,CO_OCCURS_WITH
Japan,the Hague,1,CO_OCCURS_WITH
Canada,the Hague,1,CO_OCCURS_WITH
Canada,the European Union,1,CO_OCCURS_WITH
AOSIS,the Alliance of Small Island States,1,CO_OCCURS_WITH
Switzerland,United Kingdom,1,CO_OCCURS_WITH
Switzerland,United States of America,1,CO_OCCURS_WITH
Ukraine,United Kingdom,1,CO_OCCURS_WITH
Ukraine,United States of America,1,CO_OCCURS_WITH
United Kingdom,United States of America,1,CO_OCCURS_WITH
Berlin,G77,1,CO_OCCURS_WITH
Berlin,Kyoto,1,CO_OCCURS_WITH
China,G77,1,CO_OCCURS_WITH
Estrada,Party,1,CO_OCCURS_WITH
Australia,the United States,1,CO_OCCURS_WITH
Canada,the Alliance of Small Island States,1,CO_OCCURS_WITH
